,Fuel_Type,Body_Type,Gears,Seating_Capacity,Ventilation_System,Airbags,Navigation_System,Model_Name,Mileage,Fuel_Capacity,Price
1263,Petrol,Sedan,8,4.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Bentley Flying Spur,4.0,90.0,34167064
1264,Petrol,Sedan,8,4.0,Fully automatic climate control,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag",Yes,Bentley Flying Spur,4.0,90.0,39382083
1265,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Honda City,17.4,40.0,991000
1266,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,17.8,40.0,1065900
1267,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,17.4,40.0,1182000
1268,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,18.0,40.0,1312000
1269,Diesel,Sedan,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",None,Honda City,25.6,40.0,1111000
1270,Diesel,Sedan,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,25.6,40.0,1191000
1271,Diesel,Sedan,6,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,25.1,40.0,1302000
1272,Diesel,Sedan,6,5.0,Fully automatic climate control,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Honda City,25.1,40.0,1421000
1273,Petrol,Sedan,5,5.0,Fully automatic climate control,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Honda City,22.6,40.0,1431000
1274,Petrol,Sedan,5,5.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",Yes,Honda City,17.8,40.0,1201000
1275,Diesel,SUV,5,7.0,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",Yes,Mitsubishi Montero,11.56,88.0,6862560
